longitude,latitude,total_rooms,total_bedrooms,population,households,median_house_value,median_income_log,ocean_ordinal,age_ordinal,rooms_per_household,bedrooms_per_room,population_per_household,income_per_person
-118.09,34.0,1722.0,353.0,1174.0,335.0,160600.0,1.397481550510455,1,2,5.14,0.205,3.5,0.87
-120.01,38.92,1758.0,357.0,689.0,278.0,104200.0,1.3015531326648,0,1,6.32,0.2031,2.48,1.0786
-121.92,36.62,1811.0,401.0,948.0,375.0,249300.0,1.3957247548489775,2,2,4.83,0.2214,2.53,1.2008
-122.05,37.68,2015.0,318.0,1019.0,340.0,240700.0,1.9615585010231191,3,1,5.93,0.1578,3.0,2.0368
-122.0,37.39,1236.0,229.0,880.0,247.0,239400.0,1.9155982061316543,1,2,5.0,0.1853,3.56,1.6267
-121.89,37.27,1481.0,256.0,688.0,221.0,240900.0,1.825967640557792,1,1,6.7,0.1729,3.11,1.6749
-122.28,37.54,991.0,180.0,463.0,177.0,294200.0,1.8197150452413866,2,2,5.6,0.1816,2.62,1.9733
-121.35,38.55,4481.0,780.0,2211.0,775.0,123300.0,1.6081170404666845,0,0,5.78,0.1741,2.85,1.4012
-118.36,34.07,1821.0,447.0,777.0,441.0,355200.0,1.205222023726368,1,2,4.13,0.2455,1.76,1.3281
-122.25,38.1,1591.0,372.0,817.0,357.0,97200.0,1.1445730570443107,3,2,4.46,0.2338,2.29,0.935
-121.23,37.98,849.0,137.0,373.0,131.0,181300.0,1.7977746748828425,0,1,6.48,0.1614,2.85,1.7671
-117.74,34.11,3494.0,566.0,1391.0,522.0,214700.0,1.8506099692009887,0,1,6.69,0.162,2.66,2.0164
-122.63,38.95,686.0,127.0,246.0,86.0,77300.0,0.9963211317796435,0,0,7.98,0.1851,2.86,0.5973
-118.2,34.13,3369.0,824.0,2032.0,795.0,196400.0,1.6104773720087628,1,1,4.24,0.2446,2.56,1.5645
-120.45,37.31,4379.0,753.0,2055.0,716.0,133500.0,1.561339508943069,0,1,6.12,0.172,2.87,1.3119
-123.01,38.8,360.0,96.0,131.0,74.0,133300.0,1.5075380684052548,1,1,4.86,0.2667,1.77,1.9862
-118.19,34.09,2090.0,530.0,2043.0,537.0,144200.0,1.0887639526132953,1,2,3.89,0.2536,3.8,0.5186
-122.5,37.77,1769.0,414.0,1032.0,380.0,324700.0,1.6085174889743585,3,2,4.66,0.234,2.72,1.4689
-118.4,34.15,3881.0,909.0,1535.0,846.0,369100.0,1.396195185797153,1,1,4.59,0.2342,1.81,1.6794
-118.27,34.07,1270.0,556.0,1692.0,450.0,170800.0,1.0543120297715298,1,2,2.82,0.4378,3.76,0.4973
-117.28,34.15,2170.0,430.0,815.0,401.0,135000.0,1.429473575213824,0,1,5.41,0.1982,2.03,1.5648
-121.45,38.52,1477.0,321.0,888.0,312.0,70300.0,1.269535800509695,0,2,4.73,0.2173,2.85,0.898
-121.16,38.16,1953.0,366.0,999.0,316.0,122500.0,1.2500736412085993,0,1,6.18,0.1874,3.16,0.7882
-119.02,35.35,1472.0,305.0,670.0,282.0,76000.0,1.1757893558516472,0,2,5.22,0.2072,2.38,0.9415
-121.45,38.63,1246.0,295.0,884.0,258.0,51700.0,0.8918750809263667,0,1,4.83,0.2368,3.43,0.4197
-122.39,37.57,520.0,83.0,185.0,76.0,450000.0,2.0131013985956367,2,1,6.84,0.1596,2.43,2.6693
-118.2,34.05,1407.0,401.0,1526.0,385.0,121800.0,1.1908875647772805,1,2,3.65,0.285,3.96,0.5783
-122.43,37.75,3521.0,767.0,1415.0,687.0,362200.0,1.7707060600302227,3,2,5.13,0.2178,2.06,2.3665
-117.7,33.62,2957.0,492.0,1639.0,495.0,225600.0,1.8031279359652155,1,1,5.97,0.1664,3.31,1.5313
-120.92,38.86,1720.0,345.0,850.0,326.0,128600.0,1.435727175888041,0,0,5.28,0.2006,2.61,1.2271
-121.3,38.59,3002.0,718.0,1660.0,613.0,89600.0,1.135137063350482,0,1,4.9,0.2392,2.71,0.7792
-122.47,37.72,1836.0,319.0,767.0,302.0,399000.0,1.9331722221783787,2,2,6.08,0.1737,2.54,2.3273
-118.21,33.93,619.0,138.0,636.0,145.0,118100.0,1.2551315896675506,1,2,4.27,0.2229,4.39,0.5714
-120.8,37.53,1162.0,254.0,726.0,225.0,90600.0,1.1610235487895069,0,1,5.16,0.2186,3.23,0.679
-117.32,34.11,1462.0,337.0,1208.0,324.0,68100.0,1.1818498872381653,0,2,4.51,0.2305,3.73,0.606
-119.8,36.78,2382.0,431.0,874.0,380.0,96500.0,1.5160498841124272,0,2,6.27,0.1809,2.3,1.5453
-122.44,38.34,3106.0,715.0,1262.0,665.0,233500.0,1.0813643952585563,1,1,4.67,0.2302,1.9,1.0256
-118.35,34.28,3214.0,513.0,1700.0,533.0,248200.0,1.7394832357737913,1,1,6.03,0.1596,3.19,1.4716
-119.41,36.68,1802.0,332.0,945.0,292.0,115300.0,1.482604041257299,0,0,6.17,0.1842,3.24,1.0507
-117.28,32.73,1934.0,325.0,783.0,316.0,358600.0,1.769582024283352,2,2,6.12,0.168,2.48,1.9631
-118.34,34.1,1996.0,791.0,1215.0,672.0,325000.0,0.9333051620332845,1,1,2.97,0.3963,1.81,0.8524
-119.01,35.37,593.0,136.0,364.0,121.0,66000.0,0.9074114272675599,0,2,4.9,0.2293,3.01,0.491
-118.2,33.91,2283.0,499.0,1836.0,462.0,118100.0,1.3556547249877786,1,2,4.94,0.2186,3.97,0.7253
-115.37,32.81,1458.0,294.0,866.0,275.0,74300.0,1.2117623866007656,0,1,5.3,0.2016,3.15,0.749
-118.27,34.08,3007.0,854.0,2587.0,814.0,184300.0,1.3131589927568013,1,2,3.69,0.284,3.18,0.8547
-118.14,34.68,1703.0,342.0,775.0,309.0,126500.0,1.7129867880626592,0,1,5.51,0.2008,2.51,1.811
-118.08,33.86,778.0,173.0,539.0,186.0,236500.0,1.4511219029869467,1,1,4.18,0.2224,2.9,1.1269
-118.18,34.22,1983.0,298.0,853.0,271.0,241700.0,1.9436934081854684,1,2,7.32,0.1503,3.15,1.8998
-122.47,37.69,837.0,213.0,606.0,199.0,258800.0,1.7707060600302227,2,1,4.21,0.2545,3.05,1.5984
-121.96,37.33,2294.0,411.0,1054.0,449.0,276900.0,1.6226897181098483,1,1,5.11,0.1792,2.35,1.7305
-122.02,37.59,1165.0,333.0,855.0,319.0,213200.0,1.5459228673661685,3,0,3.65,0.2858,2.68,1.3777
-118.47,34.27,1444.0,282.0,523.0,270.0,192400.0,1.3178281366443394,1,0,5.35,0.1953,1.94,1.4099
-122.36,37.59,2638.0,854.0,1352.0,718.0,350600.0,1.5068513236589993,2,1,3.67,0.3237,1.88,1.8684
-122.44,37.78,3017.0,851.0,1588.0,800.0,471400.0,1.4789191202257124,3,2,3.77,0.2821,1.98,1.7112
-118.14,33.75,1995.0,634.0,867.0,567.0,400000.0,1.6252128315494627,2,2,3.52,0.3178,1.53,2.6663
-118.35,33.95,1779.0,431.0,1507.0,380.0,159800.0,1.358203480953365,1,2,4.68,0.2423,3.97,0.7278
-122.34,37.59,1395.0,269.0,736.0,288.0,386400.0,1.8901860002829516,2,2,4.84,0.1928,2.56,2.1955
-117.56,33.94,575.0,73.0,318.0,88.0,257100.0,2.0821254368089934,0,0,6.53,0.127,3.61,1.945
-121.17,37.97,1374.0,248.0,769.0,229.0,130400.0,1.5344772691673574,0,1,6.0,0.1805,3.36,1.083
-121.87,37.35,1566.0,375.0,1223.0,346.0,174500.0,1.4537894448158473,1,2,4.53,0.2395,3.53,0.929
-118.17,34.08,851.0,231.0,936.0,228.0,147500.0,1.4759065198095778,1,1,3.73,0.2714,4.11,0.8212
-118.21,34.05,1079.0,306.0,1358.0,285.0,131900.0,1.2584609896100056,1,1,3.79,0.2836,4.76,0.5294
-119.73,36.73,1621.0,428.0,678.0,394.0,54200.0,1.176714653555072,0,0,4.11,0.264,1.72,1.3045
-121.78,36.92,1515.0,253.0,975.0,266.0,241200.0,1.6846566959797744,1,1,5.7,0.167,3.67,1.1963
-118.31,33.96,2118.0,569.0,1266.0,500.0,121000.0,1.0105094071131369,1,2,4.24,0.2686,2.53,0.6905
-117.65,34.14,2196.0,287.0,949.0,289.0,354000.0,2.2677141060505637,0,0,7.6,0.1307,3.28,2.6394
-118.2,34.08,1807.0,429.0,1699.0,424.0,126000.0,1.1700643560747492,1,2,4.26,0.2374,4.01,0.5542
-118.24,33.94,796.0,180.0,673.0,144.0,88300.0,1.1239225966242745,1,1,5.53,0.2261,4.67,0.4447
-120.43,34.96,2350.0,631.0,1291.0,515.0,130800.0,0.7104466776380065,1,1,4.56,0.2685,2.51,0.4123
-119.19,35.41,2835.0,471.0,1399.0,413.0,149000.0,1.6887110933286082,0,0,6.86,0.1661,3.39,1.3016
-122.09,37.4,748.0,184.0,412.0,180.0,290600.0,1.490091154801534,3,0,4.16,0.246,2.29,1.5011
-118.19,34.14,2525.0,523.0,1514.0,498.0,209200.0,1.6744575678080296,1,2,5.07,0.2071,3.04,1.4263
-118.16,34.11,1091.0,236.0,632.0,234.0,263600.0,1.552550050227052,1,2,4.66,0.2163,2.7,1.3791
-121.44,38.5,2527.0,439.0,1089.0,415.0,96800.0,1.626884826037821,0,1,6.09,0.1737,2.62,1.5603
-122.16,37.73,1114.0,206.0,425.0,207.0,175000.0,1.270462545594769,3,2,5.38,0.1849,2.05,1.25
-121.6,36.81,1575.0,230.0,751.0,219.0,286500.0,1.8278181370992401,1,0,7.19,0.146,3.43,1.522
-117.37,33.95,2215.0,351.0,771.0,311.0,142600.0,1.6778812996488832,0,1,7.12,0.1585,2.48,1.7557
-118.13,34.09,2562.0,781.0,1936.0,687.0,219000.0,1.1698160476744417,1,2,3.73,0.3048,2.82,0.7877
-122.03,37.98,1209.0,477.0,627.0,482.0,156300.0,0.8710422884009863,3,0,2.51,0.3945,1.3,1.0688
-121.83,37.29,1649.0,408.0,1729.0,362.0,115200.0,1.4778018653640115,1,1,4.56,0.2474,4.78,0.7078
-117.99,33.81,38.0,8.0,66.0,14.0,162500.0,1.6422341868491828,1,2,2.71,0.2105,4.71,0.8846
-116.89,32.85,1743.0,333.0,652.0,322.0,158300.0,1.3585633873815797,1,0,5.41,0.191,2.02,1.431
-121.33,38.02,1964.0,315.0,915.0,335.0,119800.0,1.6678577525634943,0,2,5.86,0.1604,2.73,1.5754
-119.44,36.59,1343.0,330.0,1331.0,305.0,56700.0,0.922670338838194,0,1,4.4,0.2457,4.36,0.3477
-120.96,37.64,1467.0,328.0,673.0,310.0,90700.0,1.3328144673390532,0,2,4.73,0.2236,2.17,1.2865
-122.24,37.76,2646.0,581.0,1128.0,522.0,266700.0,1.4040851621284396,3,2,5.07,0.2196,2.16,1.4221
-122.29,37.56,805.0,140.0,445.0,139.0,289400.0,1.92016734234695,3,2,5.79,0.1739,3.2,1.8194
-122.72,38.35,3049.0,609.0,1675.0,618.0,162500.0,1.2272107007931143,1,0,4.93,0.1997,2.71,0.8899
-121.35,38.51,2337.0,391.0,1054.0,352.0,157700.0,1.6526123378178967,0,1,6.64,0.1673,2.99,1.4116
-120.88,37.53,239.0,39.0,92.0,36.0,175000.0,1.8432127508169707,0,0,6.64,0.1632,2.56,2.0769
-118.39,34.21,1869.0,441.0,1516.0,432.0,178500.0,1.544259186409106,1,1,4.33,0.236,3.51,1.0497
-118.4,34.16,2638.0,580.0,1150.0,551.0,364700.0,1.6674992518473704,1,1,4.79,0.2199,2.09,2.0569
-121.35,38.0,3564.0,730.0,1539.0,699.0,152400.0,1.5422291627406504,0,1,5.1,0.2048,2.2,1.6705
-117.12,32.95,3670.0,536.0,1723.0,592.0,218100.0,1.9952715785930373,1,0,6.2,0.146,2.91,2.1836
-118.08,33.77,3083.0,806.0,960.0,723.0,68500.0,1.0672592110100874,1,1,4.26,0.2614,1.33,1.4341
-122.1,37.7,2973.0,622.0,1413.0,595.0,209200.0,1.6830414716787323,3,1,5.0,0.2092,2.37,1.8489
-119.57,36.71,1657.0,359.0,958.0,380.0,84800.0,1.293575820116684,0,0,4.36,0.2167,2.52,1.0499
-117.81,33.74,2696.0,649.0,1908.0,626.0,216900.0,1.4597074490403337,1,1,4.31,0.2407,3.05,1.0835
-116.29,33.72,3584.0,760.0,1097.0,470.0,167400.0,1.4296172258557103,0,0,7.63,0.2121,2.33,1.3636
-121.06,37.66,3655.0,598.0,1993.0,596.0,150100.0,1.7237125787313918,0,0,6.13,0.1636,3.34,1.3788
-118.31,33.76,4486.0,709.0,1873.0,719.0,414700.0,2.024245906211886,1,1,6.24,0.158,2.61,2.5174
-117.9,33.75,1893.0,431.0,2245.0,426.0,163000.0,1.5506004427096058,1,1,4.44,0.2277,5.27,0.7048
-118.0,33.82,2947.0,559.0,1820.0,551.0,224800.0,1.7100793105519498,1,0,5.35,0.1897,3.3,1.3725
-121.71,36.88,2528.0,554.0,2332.0,492.0,177000.0,1.5637289963404506,1,1,5.14,0.2191,4.74,0.7968
-122.32,37.69,592.0,122.0,340.0,143.0,315200.0,1.9410411719438094,3,2,4.14,0.2061,2.38,2.5067
-122.03,37.37,2123.0,425.0,1032.0,435.0,284800.0,1.7397115041833127,1,2,4.88,0.2002,2.37,1.9813
-120.41,34.96,2712.0,428.0,1116.0,415.0,190100.0,1.7144463661253848,1,0,6.53,0.1578,2.69,1.6928
-117.1,32.83,4214.0,744.0,1820.0,699.0,179500.0,1.6823723391097611,1,0,6.03,0.1766,2.6,1.684
-119.28,36.35,3598.0,701.0,2080.0,678.0,72400.0,1.41369063260165,0,0,5.31,0.1948,3.07,1.0134
-122.47,38.6,1036.0,202.0,589.0,194.0,303300.0,1.851568071916916,0,1,5.34,0.195,3.04,1.7664
-122.31,37.57,2197.0,477.0,1193.0,394.0,271100.0,1.7293697488746755,2,1,5.58,0.2171,3.03,1.5304
-119.09,34.22,40.0,10.0,309.0,16.0,52500.0,1.6135892835565764,2,0,2.5,0.25,19.31,0.2082
-118.28,34.06,1261.0,616.0,2309.0,581.0,225000.0,0.9625634442048338,1,2,2.17,0.4885,3.97,0.4077
-117.25,34.13,861.0,148.0,381.0,138.0,88200.0,1.2594264325109028,0,1,6.24,0.1719,2.76,0.9143
-118.49,34.27,3047.0,527.0,1578.0,507.0,236200.0,1.7191887763932197,1,1,6.01,0.173,3.11,1.4727
-117.13,32.7,365.0,98.0,463.0,112.0,78800.0,1.2694234093884753,2,1,3.26,0.2685,4.13,0.6196
-120.95,38.69,3421.0,563.0,1689.0,545.0,217100.0,1.8250652879345275,0,0,6.28,0.1646,3.1,1.6785
-117.16,32.75,2474.0,594.0,1107.0,536.0,245500.0,1.3788920313531285,2,1,4.62,0.2401,2.07,1.435
-117.89,34.12,1566.0,321.0,1396.0,317.0,141300.0,1.6193882432872684,1,1,4.94,0.205,4.4,0.9205
-121.56,38.44,1485.0,270.0,653.0,251.0,141700.0,1.3862943611198906,0,2,5.92,0.1818,2.6,1.1538
-119.19,34.21,1887.0,487.0,1339.0,428.0,224500.0,1.365708927510782,2,1,4.41,0.2581,3.13,0.9324
-122.03,38.25,3334.0,541.0,1923.0,538.0,134800.0,1.6273760575651133,0,0,6.2,0.1623,3.57,1.1458
-122.29,37.87,2539.0,755.0,1382.0,713.0,175000.0,1.2632789102233435,3,2,3.56,0.2974,1.94,1.3077
-117.98,35.1,923.0,166.0,352.0,135.0,84500.0,1.7178258408499327,0,0,6.84,0.1798,2.61,1.7519
-118.03,33.97,1601.0,290.0,715.0,284.0,232400.0,1.7604751791882887,1,2,5.64,0.1811,2.52,1.9108
-117.9,34.12,1555.0,361.0,1571.0,386.0,138200.0,1.619962335890313,1,1,4.03,0.2322,4.07,0.9958
-122.46,37.72,1207.0,255.0,658.0,220.0,228600.0,1.62647200498988,2,2,5.49,0.2113,2.99,1.3665
-117.71,34.08,1276.0,283.0,1216.0,316.0,134300.0,1.2801557650582234,0,1,4.04,0.2218,3.85,0.6746
-118.06,33.89,2483.0,412.0,1538.0,449.0,220500.0,1.8099922374891149,1,1,5.53,0.1659,3.43,1.4899
-117.31,34.04,2481.0,383.0,1188.0,385.0,134600.0,1.7464831243584196,0,1,6.44,0.1544,3.09,1.5322
-117.23,33.2,2284.0,360.0,999.0,356.0,212500.0,1.7737482364262032,1,1,6.42,0.1576,2.81,1.7412
-120.66,35.49,4422.0,945.0,2307.0,885.0,171300.0,1.342473081571041,1,0,5.0,0.2137,2.61,1.0837
-117.7,33.65,3388.0,492.0,1249.0,463.0,355600.0,1.972176435662938,1,0,7.32,0.1452,2.7,2.2912
-115.9,33.34,1210.0,248.0,329.0,155.0,62800.0,1.0244991882961105,0,1,7.81,0.205,2.12,0.8423
-121.92,37.33,2962.0,557.0,1215.0,506.0,301100.0,1.7538498961548348,1,2,5.85,0.188,2.4,1.9903
-117.63,34.06,1210.0,310.0,1294.0,303.0,88300.0,1.2130118289766059,0,2,3.99,0.2562,4.27,0.5535
-117.86,33.75,1761.0,515.0,1810.0,468.0,173400.0,1.075309543098274,1,1,3.76,0.2924,3.87,0.4989
-121.39,38.69,300.0,47.0,154.0,51.0,108300.0,1.6274546322208987,0,2,5.88,0.1567,3.02,1.3546
-119.69,34.38,1383.0,459.0,677.0,362.0,281300.0,1.1786549963416462,2,2,3.82,0.3319,1.87,1.2032
-122.05,38.0,2476.0,472.0,1213.0,393.0,136400.0,1.5546226336607873,3,2,6.3,0.1906,3.09,1.2082
-122.85,38.52,4808.0,848.0,2568.0,762.0,183200.0,1.538650574712389,1,0,6.31,0.1764,3.37,1.0855
-117.99,33.66,3155.0,653.0,951.0,575.0,268800.0,1.4017985476558559,1,0,5.49,0.207,1.65,1.8561
-117.3,33.25,2329.0,419.0,1456.0,381.0,131000.0,1.5672191094976904,1,1,6.11,0.1799,3.82,0.993
-117.37,34.13,1893.0,493.0,1054.0,389.0,140800.0,1.207646049692232,0,0,4.87,0.2604,2.71,0.8655
-117.86,33.73,407.0,108.0,647.0,96.0,177400.0,1.5633939739326936,1,1,4.24,0.2654,6.74,0.5601
-122.07,37.96,1692.0,290.0,836.0,289.0,197100.0,1.7946220348415316,3,1,5.85,0.1714,2.89,1.7361
-121.32,38.03,2474.0,513.0,1947.0,524.0,98400.0,1.2737413748805597,0,1,4.72,0.2074,3.72,0.692
-117.95,33.79,2912.0,520.0,1625.0,501.0,190600.0,1.6986751437044287,1,1,5.81,0.1786,3.24,1.3786
-118.05,33.72,2673.0,687.0,1192.0,656.0,188900.0,1.6460012517411473,1,0,4.07,0.257,1.82,2.3001
-116.89,33.75,2719.0,538.0,930.0,485.0,81700.0,1.1037324913626811,0,1,5.61,0.1979,1.92,1.0497
-121.26,37.97,1189.0,295.0,891.0,292.0,50500.0,1.267961174158026,0,1,4.07,0.2481,3.05,0.8372
-118.48,34.23,1963.0,310.0,919.0,297.0,258600.0,1.7506422922568576,1,1,6.61,0.1579,3.09,1.5399
-122.28,37.53,1980.0,385.0,970.0,391.0,310900.0,1.8116764690684133,2,1,5.06,0.1944,2.48,2.0648
-122.54,38.0,3416.0,826.0,1694.0,800.0,277000.0,1.430311246536665,3,1,4.27,0.2418,2.12,1.5
-122.71,38.46,1574.0,376.0,844.0,369.0,169400.0,1.1981559190043711,1,2,4.27,0.2389,2.29,1.0105
-120.12,35.99,2049.0,482.0,1387.0,422.0,56200.0,1.1786549963416462,0,0,4.86,0.2352,3.29,0.6839
-118.48,34.02,2027.0,609.0,1425.0,562.0,330800.0,1.1914041486500808,1,1,3.61,0.3004,2.54,0.9022
-118.42,34.19,3353.0,790.0,2318.0,775.0,269700.0,1.1813897151256778,1,1,4.33,0.2356,2.99,0.7555
-118.92,35.38,3122.0,579.0,1733.0,545.0,70600.0,1.5749913846997325,0,1,5.73,0.1855,3.18,1.2046
-119.57,36.72,2510.0,460.0,1248.0,445.0,99500.0,1.529550192749305,0,0,5.64,0.1833,2.8,1.2915
-120.8,37.55,1802.0,335.0,1110.0,329.0,96300.0,1.4265001658341947,0,0,5.48,0.1859,3.37,0.9389
-116.15,34.14,3312.0,705.0,1251.0,512.0,82600.0,1.3897633372586353,0,0,6.47,0.2129,2.44,1.2352
-120.15,39.15,1669.0,348.0,163.0,78.0,176600.0,1.9095425048844386,0,1,21.4,0.2085,2.09,2.7512
-118.36,34.05,1879.0,395.0,946.0,409.0,254700.0,1.4663293764561487,1,2,4.59,0.2102,2.31,1.443
-121.55,39.51,1050.0,288.0,485.0,260.0,51700.0,0.7704322432694874,0,2,4.04,0.2743,1.87,0.6207
-122.04,38.24,2761.0,757.0,2612.0,641.0,87500.0,0.9886113934537812,0,1,4.31,0.2742,4.07,0.4146
-122.69,37.91,1730.0,326.0,629.0,279.0,238700.0,1.6713605150383029,2,2,6.2,0.1884,2.25,1.9197
-117.93,33.85,2147.0,416.0,1011.0,392.0,196900.0,1.439550727420322,1,2,5.48,0.1938,2.58,1.2476
-118.02,34.15,2267.0,426.0,980.0,372.0,307400.0,1.5260563034950492,0,2,6.09,0.1879,2.63,1.3688
-117.19,32.84,2492.0,406.0,1250.0,431.0,197100.0,1.8760546607234492,2,1,5.78,0.1629,2.9,1.9061
-118.21,33.93,354.0,73.0,184.0,58.0,108900.0,1.3265178170838121,1,2,6.1,0.2062,3.17,0.8732
-117.12,32.58,2003.0,466.0,1226.0,443.0,136700.0,1.401503119405843,2,1,4.52,0.2327,2.77,1.1052
-117.97,33.71,3273.0,478.0,1645.0,497.0,286100.0,1.9197861553847928,1,1,6.59,0.146,3.31,1.7582
-118.38,34.06,2558.0,661.0,1183.0,636.0,500000.0,1.516357245418059,1,1,4.02,0.2584,1.86,1.9116
-117.84,33.76,1458.0,423.0,615.0,365.0,218800.0,1.6638882182128718,1,0,3.99,0.2901,1.68,2.5475
-121.94,36.97,1738.0,422.0,746.0,355.0,330800.0,1.25766521852271,2,1,4.9,0.2428,2.1,1.1987
-122.0,37.95,2214.0,256.0,848.0,239.0,339200.0,2.0559809823001114,0,0,9.26,0.1156,3.55,1.9196
-121.89,37.35,2019.0,615.0,1243.0,518.0,193800.0,1.1167468588635923,1,2,3.9,0.3046,2.4,0.8562
-118.27,33.96,1040.0,276.0,1083.0,255.0,90900.0,0.9733135809700635,1,1,4.08,0.2654,4.25,0.3875
-118.33,33.87,724.0,133.0,373.0,133.0,265600.0,1.5926375737557543,1,2,5.44,0.1837,2.8,1.3988
-121.14,39.86,2534.0,557.0,638.0,244.0,88800.0,1.166302089304666,0,0,10.39,0.2198,2.61,0.8468
-120.71,38.34,1257.0,231.0,559.0,213.0,144300.0,1.6961842543050256,0,0,5.9,0.1838,2.62,1.6997
-119.85,34.44,1765.0,301.0,1173.0,297.0,276800.0,1.949560620825316,2,1,5.94,0.1705,3.95,1.5255
-117.96,34.05,1475.0,270.0,1149.0,284.0,158600.0,1.4086427647836524,1,2,5.19,0.1831,4.05,0.7631
-117.51,34.41,2884.0,567.0,1396.0,465.0,119600.0,1.555214012223654,0,0,6.2,0.1966,3.0,1.2454
-121.35,38.04,4303.0,613.0,2206.0,621.0,159100.0,1.884672839584124,0,0,6.93,0.1425,3.55,1.573
-122.24,37.79,1372.0,395.0,1237.0,303.0,95500.0,1.1394342831883648,3,2,4.53,0.2879,4.08,0.5208
-118.28,34.0,855.0,284.0,890.0,247.0,112500.0,0.8232100648581137,1,2,3.46,0.3322,3.6,0.3549
-122.35,37.95,2142.0,431.0,1318.0,431.0,111600.0,1.4045516773907218,3,2,4.97,0.2012,3.06,1.0045
-118.32,33.81,2142.0,445.0,1140.0,422.0,346200.0,1.765381270167989,1,1,5.08,0.2077,2.7,1.794
-118.16,34.02,814.0,216.0,773.0,208.0,156900.0,1.2616660751044075,1,2,3.91,0.2654,3.72,0.6805
-118.12,33.99,1705.0,479.0,2037.0,459.0,137500.0,1.2301959523662138,1,1,3.71,0.2809,4.44,0.5455
-117.76,33.72,3011.0,388.0,1359.0,371.0,368700.0,2.1943203641888296,1,0,8.12,0.1289,3.66,2.1787
-122.28,37.81,386.0,164.0,346.0,155.0,137500.0,0.5919446750507826,3,2,2.49,0.4249,2.23,0.3621
-122.06,37.33,1945.0,269.0,826.0,275.0,498800.0,2.2244073119300216,1,1,7.07,0.1383,3.0,2.7493
-117.19,34.05,1688.0,313.0,808.0,298.0,117800.0,1.439550727420322,0,1,5.66,0.1854,2.71,1.1877
-117.34,34.11,2912.0,566.0,2188.0,518.0,90600.0,1.4505828510022525,0,1,5.62,0.1944,4.22,0.7738
-122.03,38.28,5114.0,833.0,2418.0,778.0,144000.0,1.7026003329082366,0,0,6.57,0.1629,3.11,1.4432
-117.76,33.87,3973.0,595.0,1971.0,575.0,263700.0,2.00505468448745,1,0,6.91,0.1498,3.43,1.8736
-118.31,34.0,1542.0,309.0,939.0,276.0,129100.0,0.9892437516127446,1,2,5.59,0.2004,3.4,0.4968
-119.69,34.42,302.0,112.0,392.0,114.0,258300.0,1.2803225475464488,1,2,2.65,0.3709,3.44,0.7552
-117.03,34.03,3501.0,664.0,1860.0,681.0,113500.0,1.396318946641855,0,1,5.14,0.1897,2.73,1.1137
-117.74,34.05,852.0,237.0,1024.0,221.0,110900.0,1.1359401859340874,0,1,3.86,0.2782,4.63,0.4566
-120.94,40.17,1334.0,261.0,597.0,222.0,89200.0,1.1672673253175205,0,1,6.01,0.1957,2.69,0.8228
-121.51,37.02,2372.0,394.0,1142.0,365.0,374600.0,1.6141866194563042,0,1,6.5,0.1661,3.13,1.2856
-118.3,34.08,1276.0,503.0,1502.0,450.0,205600.0,1.1558114424189176,1,2,2.84,0.3942,3.34,0.6517
-121.51,36.86,1019.0,168.0,602.0,169.0,210000.0,1.2878542883066382,0,2,6.03,0.1649,3.56,0.7374
-120.43,36.18,579.0,116.0,218.0,99.0,104200.0,1.146068229824405,0,1,5.85,0.2003,2.2,0.9754
-121.9,37.36,1007.0,245.0,581.0,240.0,237500.0,1.3748541709773348,1,2,4.2,0.2433,2.42,1.2209
-117.88,33.85,2705.0,713.0,2726.0,674.0,200000.0,1.3286387648817246,1,0,4.01,0.2636,4.04,0.6871
-117.88,33.71,1738.0,509.0,1403.0,411.0,245000.0,1.4289227231755135,1,1,4.23,0.2929,3.41,0.9309
-118.0,33.85,1078.0,205.0,575.0,206.0,188000.0,1.706256045614114,1,1,5.23,0.1902,2.79,1.6159
-120.5,37.34,1245.0,231.0,956.0,219.0,108000.0,1.4942290607214597,0,0,5.68,0.1855,4.37,0.7908
-122.52,37.91,4174.0,739.0,1818.0,705.0,402900.0,1.8863269490565953,3,1,5.92,0.177,2.58,2.1686
-122.42,37.73,1871.0,342.0,1055.0,310.0,279300.0,1.7272209480904839,3,1,6.04,0.1828,3.4,1.3603
-121.34,37.99,3111.0,498.0,1178.0,525.0,234700.0,2.022341949639263,0,0,5.93,0.1601,2.24,2.9268
-119.24,35.77,1737.0,521.0,1764.0,514.0,67800.0,1.0229184442989092,0,1,3.38,0.2999,3.43,0.5193
-120.6,37.36,2521.0,484.0,1307.0,456.0,86900.0,1.408813882549761,0,1,5.53,0.192,2.87,1.077
-119.27,34.44,3527.0,711.0,1483.0,640.0,234700.0,1.3088462013607478,1,1,5.51,0.2016,2.32,1.1646
-118.41,34.2,2734.0,654.0,2209.0,610.0,217200.0,1.50771521632423,1,1,4.48,0.2392,3.62,0.9714
-118.14,33.8,2506.0,531.0,1230.0,543.0,203900.0,1.4863885339051899,2,2,4.62,0.2119,2.27,1.5071
-118.23,33.89,2598.0,514.0,1872.0,514.0,117700.0,1.427124355608146,1,2,5.05,0.1978,3.64,0.87
-118.52,34.19,1892.0,347.0,1039.0,343.0,212100.0,1.762931233391209,1,2,5.52,0.1834,3.03,1.5939
-117.07,33.04,2271.0,578.0,926.0,391.0,210100.0,1.5355114622658044,1,0,5.81,0.2545,2.37,1.5374
